unitprice,area,year,direction,decoration,bedroom,hall,lavatory,storey,totalstorey,elevator,property,far,parkinglot,greening,fee,admdist,secdist,subway,school,business,amenity
41382,59.9,10,1,3,1,2,1,中层,18,1,1,1.5,200,0.5,1.4,松江,37622.62547,FALSE,TRUE,TRUE,FALSE
29029,77.5,5,1,1,2,1,1,高层,14,1,1,2.2,300,0.35,1.45,松江,30723.63272,TRUE,TRUE,TRUE,FALSE
17857,42,7,1,3,2,1,1,高层,8,1,1,1.6,50,0.35,1.2,松江,21790.86207,FALSE,FALSE,FALSE,FALSE
33518,94,10,1,4,3,2,1,高层,6,1,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
41573,89,7,1,3,2,2,2,高层,17,0,1,1.5,500,0.35,1.5,松江,30723.63272,FALSE,TRUE,TRUE,FALSE
40541,66.6,12,1,3,2,1,1,高层,22,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
25923,65.6,5,1,2,2,1,1,高层,28,1,1,2.5,300,0.35,0.5,松江,30723.63272,FALSE,FALSE,FALSE,FALSE
41163,86,12,1,3,2,2,2,低层,9,1,1,1.6,320,0.35,1.4,松江,35117.38971,TRUE,TRUE,TRUE,TRUE
23386,85.5,7,1,4,2,2,1,中层,6,0,1,1.2,200,0.3,0.6,松江,18661.96154,TRUE,FALSE,TRUE,FALSE
32632,95,3,1,3,3,2,2,高层,8,1,1,1.8,238,0.35,9.5,松江,30920.34375,TRUE,TRUE,TRUE,TRUE
41101,87.6,3,1,3,2,2,1,低层,12,1,1,1.5,2000,0.5,1.55,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
28395,126.1,6,1,4,3,2,1,低层,13,1,0,1.4,300,0.47,1.2,松江,30723.63272,TRUE,FALSE,FALSE,TRUE
28090,89,3,1,3,2,2,1,中层,16,1,1,1.5,1411,0.35,3.2,松江,28055.41818,TRUE,FALSE,TRUE,TRUE
26667,75,2,1,1,2,2,1,中层,11,1,1,1.5,1411,0.35,3.2,松江,28055.41818,FALSE,FALSE,TRUE,TRUE
27819,93.5,13,1,3,3,2,1,高层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
34229,324.3,13,1,3,4,3,4,高层,28,1,1,1.8,200,0.5,1.2,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
29266,143.5,3,1,3,4,2,2,高层,13,1,1,1.8,200,0.35,1.2,松江,30920.34375,TRUE,FALSE,TRUE,TRUE
27677,93.9,16,1,3,2,2,1,低层,6,1,1,1.3,180,0.23,0.49,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
36719,64,10,1,3,1,2,1,高层,18,1,1,2.5,759,0.2,1.5,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
26761,71,7,1,3,2,1,1,低层,14,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
33077,130,18,1,3,3,2,2,中层,14,1,1,1.8,586,0.38,1.85,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
25899,94.6,13,1,3,2,2,1,低层,18,1,1,1.2,700,0.39,0.8,松江,35117.38971,TRUE,TRUE,TRUE,TRUE
35975,90.3,8,1,3,2,2,1,中层,18,1,1,1.5,200,0.5,1.4,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
21420,50.4,4,1,1,1,1,1,中层,28,1,1,2.5,300,0.35,0.5,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
8833,60,7,1,3,2,2,1,高层,6,1,1,1.8,120,0.32,0.5,松江,23970.09091,TRUE,FALSE,TRUE,TRUE
8238,42,4,1,3,2,2,1,中层,7,1,1,1.8,120,0.32,0.5,松江,23970.09091,TRUE,TRUE,TRUE,TRUE
26404,89,1,1,3,3,2,1,中层,17,1,1,1.5,1411,0.35,3.2,松江,28055.41818,FALSE,TRUE,FALSE,TRUE
45896,174.1,4,1,3,4,2,2,低层,15,1,1,1.6,200,0.4,2.3,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
29551,175,12,1,3,4,2,2,中层,18,1,1,1.2,700,0.39,0.8,松江,35117.38971,FALSE,FALSE,TRUE,TRUE
34554,155.7,14,1,4,4,2,2,高层,14,1,1,1.2,700,0.39,0.8,松江,35117.38971,FALSE,FALSE,TRUE,TRUE
38873,88.8,7,1,3,2,2,1,低层,24,1,1,3.8,895,0.35,2.9,松江,35117.38971,FALSE,FALSE,TRUE,TRUE
38085,94,11,1,4,2,2,1,中层,11,1,1,1.5,852,0.5,1.55,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
32857,70,2,1,3,2,2,1,低层,17,1,1,1.5,1411,0.35,3.2,松江,28055.41818,TRUE,FALSE,TRUE,FALSE
36145,83,1,1,3,2,2,1,低层,8,1,1,1.4,1085,0.35,2.8,松江,35896.36875,FALSE,TRUE,TRUE,TRUE
36709,92.6,10,1,3,2,2,1,低层,11,1,1,1.2,800,0.4,1.2,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
33766,77,14,1,3,2,1,1,中层,18,1,1,2.5,582,0.4,1.35,松江,35117.38971,FALSE,FALSE,TRUE,TRUE
41847,87.9,6,1,3,2,2,1,高层,16,1,1,1.5,2000,0.5,1.55,松江,36178.79613,FALSE,FALSE,TRUE,FALSE
35430,91.7,8,1,3,3,2,1,中层,11,1,1,0.8,909,0.45,1.72,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
13846,39,6,1,3,2,2,1,中层,11,1,1,1.5,120,0.45,1.5,松江,27031.64865,TRUE,TRUE,TRUE,FALSE
8205,39,14,1,3,2,1,1,低层,6,1,1,2.2,200,0.4,0.8,松江,10486.46154,FALSE,TRUE,TRUE,FALSE
16500,40,8,1,3,2,2,1,高层,11,1,1,1.2,1000,0.35,1,松江,23970.09091,TRUE,TRUE,TRUE,FALSE
28178,99.4,11,1,1,3,2,1,低层,6,1,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
30927,96.7,11,1,3,2,2,1,低层,11,1,1,1.4,500,0.4,0.8,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
32119,92.8,11,1,3,3,2,1,低层,6,0,0,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
30576,93.2,6,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,FALSE,TRUE
32015,87.5,6,1,3,2,1,1,低层,18,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,FALSE,FALSE
25926,108,11,1,3,2,2,1,低层,6,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
36375,82.2,4,1,3,3,2,1,低层,18,1,1,2.5,100,0.35,2.8,松江,37622.62547,TRUE,FALSE,TRUE,FALSE
34604,82.4,9,1,3,2,2,1,低层,10,1,1,1.6,406,0.4,1.4,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
32209,92.5,6,1,3,2,2,1,低层,18,1,1,1.8,147,0.46,1.8,松江,36178.79613,FALSE,FALSE,TRUE,TRUE
31886,91,16,1,3,2,2,1,低层,6,1,1,1.2,780,0.35,0.85,松江,35117.38971,FALSE,TRUE,TRUE,FALSE
31522,92,18,1,3,2,1,1,低层,6,0,1,1.9,180,0.35,1.5,松江,27031.64865,FALSE,FALSE,TRUE,FALSE
32015,87.5,9,1,3,2,2,1,低层,12,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,FALSE,FALSE
33333,84,3,1,3,2,2,1,中层,15,1,1,1.8,147,0.46,1.8,松江,36178.79613,TRUE,TRUE,FALSE,TRUE
31475,89,11,1,3,2,2,1,低层,6,1,1,1.7,1656,0.42,1.38,松江,36178.79613,FALSE,FALSE,TRUE,TRUE
32916,87.8,8,1,3,2,2,1,中层,11,1,1,1.4,300,0.35,1.39,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
31369,89.3,6,1,1,2,2,1,低层,18,1,1,1.5,500,0.35,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
30339,93.9,17,1,3,2,2,1,低层,6,0,1,1.3,180,0.23,0.49,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
29608,94.6,13,1,1,3,1,1,低层,6,1,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,FALSE,TRUE
30851,90.8,8,1,3,3,2,1,低层,8,1,1,0.8,909,0.45,1.72,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
31113,93.2,11,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
34756,83.4,11,1,3,2,2,1,高层,11,1,1,1.7,300,0.35,2.5,松江,35896.36875,TRUE,FALSE,TRUE,FALSE
29502,97.6,11,1,3,2,2,1,低层,14,1,1,1.4,1459,0.35,1.55,松江,36178.79613,FALSE,TRUE,FALSE,TRUE
25926,108,11,1,3,2,2,1,低层,12,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32490,87.7,18,1,1,2,2,1,低层,7,1,1,0.8,500,0.4,1.6,松江,35117.38971,TRUE,TRUE,FALSE,FALSE
34049,86.6,7,1,3,3,2,1,低层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,FALSE,FALSE
29671,98.8,7,1,3,3,2,1,低层,11,1,1,1,100,0.38,1.5,松江,23970.09091,FALSE,FALSE,FALSE,FALSE
35625,80,18,1,2,2,1,1,低层,11,1,1,0.8,480,0.36,1.55,松江,35117.38971,FALSE,TRUE,TRUE,FALSE
28205,102.1,9,1,3,2,2,1,低层,6,1,1,1.8,200,0.42,1,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
31737,93,14,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32135,89,7,1,3,3,2,1,低层,14,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
29333,97.2,6,1,3,3,1,1,低层,6,0,1,1.5,554,0.49,0.6,松江,27031.64865,TRUE,TRUE,TRUE,TRUE
32895,90.6,10,1,3,2,2,1,低层,13,1,1,1.2,800,0.4,1.2,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
27421,102.1,11,1,3,2,2,1,低层,6,1,1,1.8,200,0.42,1,松江,36178.79613,FALSE,FALSE,TRUE,FALSE
32022,89,7,1,1,3,1,1,低层,13,0,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
31653,89.1,5,1,4,2,2,1,低层,9,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,FALSE,FALSE,FALSE
32558,86,1,1,4,2,2,1,中层,23,1,1,1.6,320,0.35,1.4,松江,35117.38971,TRUE,TRUE,TRUE,TRUE
29221,95.8,9,1,4,2,2,1,高层,12,1,1,1.7,1656,0.42,1.38,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
30515,97,9,1,1,2,1,1,低层,14,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,TRUE,TRUE,FALSE
29788,99.4,18,1,1,3,2,1,低层,11,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,FALSE,TRUE
35819,78.2,7,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32727,88,10,1,4,2,2,1,高层,11,1,1,1.6,320,0.35,1.4,松江,35117.38971,TRUE,TRUE,FALSE,FALSE
32184,87,14,1,3,2,2,1,中层,16,1,1,1.6,406,0.4,1.4,松江,36178.79613,TRUE,FALSE,FALSE,FALSE
31461,89,4,1,3,2,2,1,高层,18,1,1,1.8,200,0.35,1.2,松江,30920.34375,FALSE,FALSE,TRUE,TRUE
32841,90.1,11,1,3,2,2,1,中层,12,1,1,1.2,800,0.4,1.2,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
27087,103.4,13,1,3,2,2,1,低层,6,1,1,1.6,285,0.35,0.75,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
32654,87.3,11,1,3,2,2,1,中层,14,1,1,1.3,300,0.35,1.2,松江,36178.79613,TRUE,FALSE,TRUE,FALSE
29109,96.2,3,1,3,2,2,1,低层,18,1,1,1.8,699,0.35,2.98,松江,37622.62547,TRUE,TRUE,TRUE,FALSE
31425,89.1,10,1,4,3,2,2,低层,18,1,1,1.9,170,0.27,1.5,松江,35896.36875,FALSE,FALSE,TRUE,FALSE
34524,84,19,1,3,3,2,1,低层,22,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
32360,89,14,1,3,2,2,2,中层,6,0,1,1.2,780,0.35,0.85,松江,35117.38971,FALSE,TRUE,TRUE,TRUE
27421,102.1,11,1,3,2,2,1,低层,8,1,1,1.8,200,0.42,1,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
31284,91.1,11,1,4,4,2,2,高层,16,1,1,1.6,1730,0.35,1.5,松江,27031.64865,TRUE,FALSE,TRUE,TRUE
30339,92.3,5,1,3,3,2,1,低层,11,1,1,1.7,300,0.35,2.5,松江,35896.36875,TRUE,FALSE,TRUE,FALSE
29789,97.4,6,1,1,2,2,1,中层,14,1,1,1.4,300,0.47,1.2,松江,30723.63272,TRUE,FALSE,FALSE,TRUE
33804,82.8,5,1,3,2,2,1,高层,11,1,1,1.7,300,0.35,2.5,松江,35896.36875,FALSE,FALSE,TRUE,TRUE
33356,86.9,7,1,1,2,2,1,中层,18,0,1,1.6,1000,0.46,1.4,松江,35896.36875,TRUE,TRUE,TRUE,FALSE
33333,84,3,1,3,2,2,1,中层,15,1,1,1.8,147,0.46,1.8,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
32596,88.7,19,1,3,2,2,1,中层,10,1,1,1.3,180,0.23,0.49,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
30166,92.8,11,1,1,2,2,1,中层,6,0,1,0.6,584,0.51,1.15,松江,35117.38971,FALSE,FALSE,TRUE,FALSE
31461,89,9,1,3,3,2,1,高层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,FALSE,FALSE
35024,82.8,13,1,3,2,2,1,高层,12,1,1,1.6,406,0.4,1.4,松江,36178.79613,TRUE,FALSE,FALSE,FALSE
31113,93.2,11,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32174,92.6,11,1,3,2,2,1,低层,13,1,1,1.2,800,0.4,1.2,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
25926,108,11,1,3,2,2,1,低层,6,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,FALSE,FALSE,FALSE
36207,88.4,6,1,4,2,2,1,低层,14,1,1,1.8,586,0.38,1.85,松江,36178.79613,TRUE,FALSE,FALSE,FALSE
31560,88.7,18,1,3,3,1,1,低层,18,0,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,FALSE,TRUE
33118,90,9,1,3,2,2,2,中层,16,1,1,1.6,1000,0.4,1.8,松江,35896.36875,TRUE,FALSE,TRUE,TRUE
30179,92.8,7,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,FALSE,FALSE
32609,88.3,6,1,3,2,2,1,中层,14,1,1,0.8,909,0.45,1.72,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
33211,89.7,9,1,3,2,2,1,高层,6,1,1,1,555,0.4,1.3,松江,36178.79613,TRUE,FALSE,TRUE,FALSE
31866,84.7,11,1,3,2,2,1,低层,11,1,1,0.8,480,0.36,1.55,松江,35117.38971,FALSE,TRUE,FALSE,FALSE
31919,88.4,7,1,3,3,2,1,中层,11,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
31720,93,18,1,2,3,2,1,高层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,FALSE,TRUE,FALSE,FALSE
31524,88.8,7,1,3,2,2,1,低层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32022,89,7,1,3,3,2,1,低层,18,1,1,1.6,1200,0.4,2.9,松江,35896.36875,TRUE,TRUE,TRUE,FALSE
34699,83,3,1,3,2,2,1,低层,8,1,1,1.4,1085,0.35,2.8,松江,35896.36875,FALSE,FALSE,TRUE,FALSE
31373,89.3,7,1,3,3,2,1,中层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,TRUE,FALSE
35119,84,6,1,3,2,2,1,中层,9,0,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,TRUE,TRUE,FALSE
27262,108.2,16,1,3,3,2,1,中层,6,1,1,0.7,700,0.5,0.8,松江,35117.38971,FALSE,FALSE,TRUE,TRUE
32653,98,11,1,3,2,2,1,低层,11,1,1,1.4,500,0.4,0.8,松江,36178.79613,FALSE,FALSE,TRUE,TRUE
40845,71,14,1,3,2,1,1,低层,14,0,1,1.4,1459,0.35,1.55,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
27668,101.2,9,1,3,2,2,1,高层,14,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
28713,101,9,1,3,2,2,1,高层,15,1,1,1.2,400,0.4,1.2,松江,30723.63272,FALSE,FALSE,TRUE,FALSE
30282,71,18,1,4,2,1,1,低层,13,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
32633,91.3,10,1,3,2,2,1,中层,14,1,1,1.7,1656,0.42,1.38,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
32709,88.7,16,1,3,2,2,1,低层,6,0,1,1.3,180,0.23,0.49,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
37033,89.1,7,1,2,2,1,1,低层,19,0,1,1.5,500,0.35,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
41256,93.3,13,1,3,2,2,1,低层,14,1,1,1.5,500,0.47,1.2,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
32846,88.3,9,1,3,2,2,1,高层,11,1,1,0.8,480,0.36,1.55,松江,35117.38971,FALSE,TRUE,TRUE,FALSE
28877,71,18,1,4,2,1,1,低层,13,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
36250,80,14,1,2,2,2,1,高层,6,0,1,1.3,180,0.23,0.49,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
34756,83.4,4,1,3,2,2,1,高层,11,1,1,1.7,300,0.35,2.5,松江,35896.36875,FALSE,FALSE,TRUE,FALSE
31581,88.7,19,1,3,2,2,1,低层,6,1,1,1.3,180,0.23,0.49,松江,36178.79613,TRUE,FALSE,TRUE,FALSE
48032,60,12,1,3,1,1,1,高层,16,1,1,1.5,500,0.47,1.2,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
32609,88.3,7,1,3,2,2,1,中层,10,1,1,0.8,909,0.45,1.72,松江,36178.79613,TRUE,TRUE,FALSE,FALSE
30703,93.2,13,1,3,2,2,1,高层,12,1,1,1.4,1459,0.35,1.55,松江,36178.79613,FALSE,FALSE,TRUE,TRUE
35119,84,6,1,3,2,2,1,中层,9,0,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,TRUE,FALSE
35126,82,3,1,3,2,2,1,低层,18,1,1,0.8,1200,0.4,2.1,松江,36178.79613,FALSE,TRUE,TRUE,TRUE
33292,89,3,1,3,3,2,1,中层,16,1,1,1.5,1411,0.35,3.2,松江,28055.41818,TRUE,FALSE,TRUE,TRUE
31574,88.7,6,0,3,3,2,1,高层,18,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,TRUE,FALSE
30202,99,7,1,3,2,2,1,高层,11,1,1,1.8,200,0.42,1,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
39281,84,10,1,3,2,2,1,低层,16,1,1,1.2,800,0.4,1.2,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
43290,92.2,8,1,3,2,2,1,低层,15,1,1,1.8,586,0.38,1.85,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
34641,89.5,9,1,3,2,2,1,低层,11,1,1,1.4,300,0.35,1.39,松江,37622.62547,TRUE,TRUE,TRUE,FALSE
41791,67,4,1,3,2,2,1,中层,11,1,1,0.8,1200,0.4,2.1,松江,36178.79613,FALSE,TRUE,TRUE,TRUE
37330,98.6,9,1,3,3,2,1,低层,18,1,1,1.3,200,0.48,1,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
39572,93.5,13,1,3,2,2,1,低层,12,1,1,1.4,1459,0.35,1.55,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
28877,71,18,1,4,2,1,1,低层,13,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
33337,87,14,1,3,2,2,1,低层,12,1,1,1.6,406,0.4,1.4,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
30282,71,18,1,4,2,1,1,低层,13,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
31951,89.2,7,1,3,3,2,1,中层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,FALSE,FALSE
29409,97.9,13,1,2,3,2,1,中层,11,1,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
31450,89,9,1,3,3,2,1,中层,13,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
32043,93,11,1,3,2,2,1,低层,11,1,1,1.4,500,0.4,0.8,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
29797,100,10,1,3,2,2,1,高层,11,1,1,1.8,200,0.42,1,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
31866,84.7,11,1,3,2,2,1,低层,11,1,1,0.8,480,0.36,1.55,松江,35117.38971,TRUE,TRUE,TRUE,TRUE
31146,89.9,7,1,1,3,2,1,高层,18,1,1,1.5,500,0.4,1.5,松江,30723.63272,FALSE,TRUE,FALSE,FALSE
33453,77.7,13,1,1,2,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
30515,97,13,1,1,2,1,1,低层,14,0,1,1.2,400,0.4,1.2,松江,30723.63272,FALSE,TRUE,TRUE,TRUE
32824,88.4,8,1,3,3,1,1,低层,11,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
28762,97.4,10,1,2,2,2,1,低层,14,1,1,1.2,400,0.4,1.2,松江,30723.63272,TRUE,FALSE,TRUE,FALSE
32876,89.7,12,1,3,2,2,1,中层,8,1,1,1,555,0.4,1.3,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
30179,97.8,11,1,3,2,2,1,高层,14,1,1,1.4,1459,0.35,1.55,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
32461,92.1,12,1,3,2,2,1,中层,11,1,1,1.3,300,0.35,1.2,松江,36178.79613,FALSE,FALSE,FALSE,FALSE
44145,65.2,13,1,3,1,2,1,高层,18,1,1,1.3,200,0.48,1,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
33292,89.5,10,1,3,2,2,1,中层,13,1,1,1.2,800,0.4,1.2,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
34696,85.9,12,1,3,2,2,1,中层,11,1,1,1.6,406,0.4,1.4,松江,36178.79613,TRUE,FALSE,TRUE,FALSE
31322,91,8,1,3,3,2,1,中层,11,1,1,0.8,909,0.45,1.72,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
32360,89,10,1,1,3,2,1,低层,13,1,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
33737,93.4,18,1,3,2,2,1,低层,9,1,1,1,555,0.4,1.3,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
47532,60,8,1,3,1,2,1,高层,16,1,1,1.5,500,0.47,1.2,松江,36178.79613,TRUE,FALSE,FALSE,FALSE
31425,89.1,9,1,1,2,2,1,低层,18,0,1,1.9,170,0.27,1.5,松江,35896.36875,TRUE,FALSE,FALSE,TRUE
29502,97.6,11,1,3,2,2,1,低层,14,1,1,1.4,1459,0.35,1.55,松江,36178.79613,FALSE,TRUE,FALSE,TRUE
35024,82.8,13,1,3,2,2,1,高层,12,1,1,1.6,406,0.4,1.4,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
30648,91.4,7,1,1,3,2,1,中层,8,1,1,0.8,376,0.4,2.3,松江,35117.38971,TRUE,TRUE,TRUE,FALSE
31173,89.8,7,1,3,3,2,1,中层,16,1,1,1.5,500,0.4,1.5,松江,30723.63272,TRUE,FALSE,TRUE,FALSE
31768,92.9,7,1,3,2,2,1,中层,18,1,1,1.6,1000,0.46,1.4,松江,35896.36875,FALSE,FALSE,TRUE,TRUE
30469,93.2,13,1,3,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
27431,105.7,8,1,3,2,2,1,低层,11,1,1,1.5,1031,0.38,1.5,松江,35117.38971,FALSE,TRUE,TRUE,FALSE
29630,94.5,14,1,4,3,2,1,低层,6,0,1,2.2,1000,0.35,0.8,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
41429,70,12,1,3,1,2,1,低层,22,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
32022,89,7,1,3,3,2,1,低层,18,1,1,1.6,1200,0.4,2.9,松江,35896.36875,TRUE,FALSE,FALSE,FALSE
48143,58.2,10,1,3,1,2,1,中层,14,1,1,1.5,500,0.47,1.2,松江,36178.79613,FALSE,TRUE,TRUE,TRUE
34503,83.5,5,1,3,2,2,1,高层,11,1,1,1.7,300,0.35,2.5,松江,35896.36875,FALSE,FALSE,TRUE,FALSE
27534,67.2,18,1,1,2,1,1,低层,14,1,1,2.4,200,0.35,1.5,松江,30723.63272,TRUE,FALSE,TRUE,TRUE
35286,89.3,13,1,3,2,2,1,低层,6,0,1,1.2,1300,0.6,1.5,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
42191,69.9,12,1,3,2,1,1,高层,27,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,FALSE,FALSE
28910,69.2,18,1,3,2,1,1,低层,12,0,1,2.2,300,0.35,1.2,松江,30723.63272,TRUE,TRUE,TRUE,TRUE
35468,81.2,13,1,3,2,2,1,中层,6,0,1,1,555,0.4,1.3,松江,36178.79613,FALSE,FALSE,TRUE,FALSE
32596,88.7,19,1,3,2,2,1,中层,10,1,1,1.3,180,0.23,0.49,松江,36178.79613,FALSE,TRUE,TRUE,FALSE
36347,88,11,1,3,3,2,1,低层,23,1,1,1.9,2600,0.42,1.18,松江,36178.79613,TRUE,TRUE,TRUE,FALSE
51455,96.2,9,1,2,2,2,1,低层,17,0,1,1.5,2000,0.5,1.55,松江,36178.79613,TRUE,TRUE,TRUE,TRUE
28082,73,18,1,2,2,1,1,低层,13,0,1,3.6,79,0.27,1.5,松江,30723.63272,TRUE,TRUE,FALSE,TRUE
33083,89.2,15,1,3,2,2,2,中层,6,1,1,1,555,0.4,1.3,松江,36178.79613,TRUE,FALSE,TRUE,TRUE
32609,88.3,7,1,3,2,2,1,中层,10,1,1,0.8,909,0.45,1.72,松江,36178.79613,FALSE,TRUE,FALSE,FALSE
37965,89,11,1,3,2,2,1,低层,18,1,1,1.5,200,0.5,1.4,松江,37622.62547,TRUE,TRUE,TRUE,TRUE
